hrs,absences,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
10.242695225345555,4.0,4.0,3.0,3.0,4.0,3.0,31.0,Travel_Rarely,Sales,2.0,5.0,Life Sciences,1.0,4333.0,Male,2.0,Sales Representative,Married,27280.0,8.0,Y,11.0,8.0,0.0,7.0,3.0,4.0,0.0,2.0
5.5232954038375,19.0,3.0,3.0,3.0,2.0,4.0,42.0,Travel_Frequently,Sales,2.0,2.0,Marketing,1.0,38.0,Male,3.0,Research Director,Married,29560.0,5.0,Y,13.0,8.0,0.0,23.0,2.0,20.0,4.0,8.0
7.352933958054167,21.0,4.0,3.0,4.0,3.0,3.0,42.0,Travel_Rarely,Research & Development,23.0,4.0,Other,1.0,484.0,Male,1.0,Research Scientist,Married,23730.0,6.0,Y,14.0,8.0,1.0,21.0,3.0,1.0,0.0,0.0
7.258459393128056,19.0,3.0,3.0,1.0,3.0,2.0,54.0,Travel_Rarely,Research & Development,14.0,3.0,Other,1.0,4080.0,Male,3.0,Research Scientist,Married,66740.0,3.0,Y,17.0,8.0,1.0,9.0,2.0,4.0,2.0,3.0
7.3470626952252776,14.0,2.0,3.0,1.0,4.0,2.0,35.0,Travel_Rarely,Research & Development,5.0,4.0,Medical,1.0,3263.0,Male,3.0,Manager,Married,16750.0,1.0,Y,16.0,8.0,0.0,3.0,6.0,3.0,0.0,2.0
6.46094042838,5.0,3.0,3.0,4.0,3.0,3.0,24.0,Travel_Rarely,Sales,28.0,3.0,Life Sciences,1.0,467.0,Female,1.0,Healthcare Representative,Divorced,118490.0,1.0,Y,16.0,8.0,1.0,5.0,3.0,4.0,3.0,2.0
7.138586568496111,11.0,3.0,4.0,2.0,4.0,3.0,29.0,Travel_Rarely,Research & Development,26.0,1.0,Life Sciences,1.0,595.0,Male,1.0,Laboratory Technician,Married,22180.0,1.0,Y,24.0,8.0,1.0,10.0,1.0,10.0,0.0,8.0
6.100640339134166,6.0,3.0,3.0,3.0,1.0,2.0,30.0,Travel_Rarely,Research & Development,8.0,3.0,Medical,1.0,525.0,Female,1.0,Sales Executive,Married,183000.0,0.0,Y,14.0,8.0,0.0,7.0,6.0,6.0,0.0,2.0
7.342251227130555,18.0,3.0,3.0,4.0,4.0,3.0,27.0,Travel_Rarely,Sales,2.0,3.0,Life Sciences,1.0,2606.0,Female,1.0,Manager,Single,39040.0,1.0,Y,15.0,8.0,0.0,7.0,2.0,7.0,0.0,7.0
7.843922356090833,5.0,4.0,3.0,3.0,3.0,2.0,37.0,Travel_Rarely,Research & Development,29.0,4.0,Technical Degree,1.0,3841.0,Male,1.0,Laboratory Technician,Married,78800.0,3.0,Y,12.0,8.0,1.0,9.0,2.0,4.0,0.0,2.0
9.607146363230555,8.0,1.0,3.0,4.0,3.0,3.0,48.0,Travel_Frequently,Sales,10.0,2.0,Marketing,1.0,2417.0,Male,1.0,Healthcare Representative,Married,63470.0,2.0,Y,12.0,8.0,1.0,19.0,3.0,9.0,7.0,7.0
7.457649486836111,11.0,2.0,3.0,1.0,4.0,2.0,35.0,Travel_Rarely,Research & Development,5.0,4.0,Medical,1.0,1793.0,Male,3.0,Manager,Married,16750.0,1.0,Y,16.0,8.0,0.0,3.0,6.0,3.0,0.0,2.0
7.376985720660278,16.0,2.0,3.0,3.0,4.0,1.0,30.0,Non-Travel,Research & Development,15.0,3.0,Medical,1.0,1632.0,Female,2.0,Sales Executive,Married,23800.0,4.0,Y,18.0,8.0,3.0,9.0,2.0,5.0,1.0,4.0
6.141434627398334,13.0,3.0,3.0,4.0,3.0,3.0,32.0,Travel_Rarely,Research & Development,5.0,3.0,Technical Degree,1.0,2152.0,Female,1.0,Sales Executive,Married,96020.0,1.0,Y,13.0,8.0,1.0,10.0,3.0,10.0,1.0,1.0
6.763717090584445,19.0,3.0,4.0,3.0,4.0,3.0,30.0,Travel_Rarely,Sales,25.0,3.0,Marketing,1.0,153.0,Male,1.0,Sales Executive,Single,24060.0,2.0,Y,20.0,8.0,1.0,11.0,5.0,5.0,0.0,2.0
7.766702365015556,4.0,4.0,3.0,2.0,3.0,3.0,41.0,Travel_Rarely,Sales,1.0,4.0,Life Sciences,1.0,1996.0,Female,1.0,Research Director,Married,52570.0,1.0,Y,14.0,8.0,0.0,10.0,2.0,10.0,0.0,8.0
7.085691655510833,7.0,3.0,3.0,1.0,1.0,3.0,45.0,Travel_Frequently,Research & Development,3.0,1.0,Medical,1.0,1524.0,Female,1.0,Sales Executive,Divorced,35400.0,1.0,Y,13.0,8.0,0.0,24.0,6.0,24.0,9.0,11.0
5.935011155733889,6.0,3.0,3.0,2.0,3.0,4.0,31.0,Travel_Rarely,Sales,1.0,3.0,Life Sciences,1.0,418.0,Female,1.0,Sales Representative,Married,121850.0,3.0,Y,14.0,8.0,0.0,13.0,2.0,7.0,5.0,2.0
6.387916108879722,19.0,2.0,4.0,3.0,1.0,2.0,35.0,Travel_Rarely,Sales,6.0,4.0,Medical,1.0,3303.0,Female,2.0,Manager,Single,94190.0,1.0,Y,24.0,8.0,1.0,6.0,5.0,6.0,1.0,1.0
7.433334448906667,18.0,3.0,4.0,3.0,3.0,3.0,26.0,Travel_Frequently,Research & Development,22.0,4.0,Other,1.0,1827.0,Female,1.0,Sales Executive,Married,20240.0,1.0,Y,23.0,8.0,0.0,8.0,2.0,8.0,1.0,7.0
7.350915885765278,19.0,2.0,3.0,4.0,2.0,3.0,38.0,Travel_Frequently,Research & Development,2.0,5.0,Medical,1.0,1143.0,Female,4.0,Sales Executive,Married,84460.0,0.0,Y,14.0,8.0,0.0,7.0,3.0,6.0,1.0,2.0
7.710834448906667,11.0,3.0,3.0,3.0,4.0,3.0,34.0,Travel_Rarely,Sales,14.0,2.0,Technical Degree,1.0,4025.0,Female,1.0,Sales Executive,Married,22350.0,2.0,Y,14.0,8.0,1.0,9.0,2.0,5.0,1.0,0.0
5.814795850066667,22.0,4.0,3.0,3.0,4.0,2.0,55.0,Travel_Rarely,Human Resources,16.0,3.0,Technical Degree,1.0,3291.0,Male,4.0,Manufacturing Director,Single,43190.0,4.0,Y,11.0,8.0,0.0,12.0,3.0,9.0,7.0,3.0
6.382029228023056,8.0,4.0,3.0,1.0,2.0,1.0,37.0,Travel_Rarely,Sales,15.0,3.0,Marketing,1.0,1957.0,Male,2.0,Laboratory Technician,Married,44850.0,5.0,Y,11.0,8.0,1.0,15.0,2.0,1.0,0.0,0.0
5.767146363230555,14.0,3.0,3.0,4.0,1.0,3.0,31.0,Travel_Rarely,Research & Development,2.0,3.0,Life Sciences,1.0,1055.0,Male,3.0,Laboratory Technician,Married,21680.0,0.0,Y,14.0,8.0,1.0,2.0,2.0,1.0,0.0,0.0
8.556987951807223,12.0,3.0,3.0,3.0,4.0,3.0,38.0,Travel_Rarely,Research & Development,28.0,4.0,Medical,1.0,3024.0,Male,1.0,Laboratory Technician,Divorced,65830.0,0.0,Y,12.0,8.0,0.0,12.0,1.0,11.0,2.0,9.0
5.895585676037222,16.0,3.0,3.0,1.0,2.0,3.0,28.0,Travel_Frequently,Research & Development,7.0,3.0,Life Sciences,1.0,3483.0,Male,2.0,Manager,Divorced,29760.0,1.0,Y,14.0,8.0,0.0,1.0,3.0,1.0,0.0,0.0
6.774570504239167,15.0,2.0,3.0,1.0,3.0,2.0,25.0,Travel_Rarely,Research & Development,7.0,4.0,Life Sciences,1.0,2206.0,Male,1.0,Sales Executive,Married,22160.0,2.0,Y,13.0,8.0,3.0,6.0,2.0,3.0,1.0,2.0
6.10411869701,15.0,3.0,3.0,3.0,1.0,3.0,36.0,Travel_Rarely,Research & Development,1.0,3.0,Life Sciences,1.0,4174.0,Male,1.0,Research Director,Single,54860.0,7.0,Y,12.0,8.0,1.0,10.0,2.0,5.0,0.0,3.0
9.072401829540278,4.0,3.0,3.0,3.0,4.0,3.0,23.0,Travel_Rarely,Research & Development,12.0,2.0,Medical,1.0,956.0,Male,2.0,Research Scientist,Divorced,75250.0,1.0,Y,14.0,8.0,2.0,3.0,2.0,3.0,0.0,2.0
6.039698795180556,11.0,4.0,3.0,3.0,3.0,3.0,39.0,Travel_Rarely,Sales,26.0,4.0,Life Sciences,1.0,1453.0,Male,2.0,Research Director,Divorced,81610.0,7.0,Y,12.0,8.0,1.0,7.0,2.0,3.0,1.0,2.0
5.599307228915555,22.0,2.0,3.0,3.0,4.0,3.0,32.0,Non-Travel,Sales,2.0,4.0,Marketing,1.0,4394.0,Male,4.0,Research Scientist,Married,21090.0,0.0,Y,13.0,8.0,1.0,4.0,3.0,3.0,2.0,2.0
7.045020080321111,15.0,2.0,3.0,2.0,3.0,3.0,40.0,Travel_Rarely,Sales,6.0,2.0,Life Sciences,1.0,3074.0,Female,1.0,Laboratory Technician,Married,26470.0,6.0,Y,13.0,8.0,0.0,20.0,2.0,1.0,0.0,0.0
6.612196564033889,18.0,3.0,3.0,4.0,1.0,4.0,35.0,Non-Travel,Research & Development,5.0,1.0,Medical,1.0,3240.0,Male,1.0,Healthcare Representative,Divorced,51630.0,2.0,Y,18.0,8.0,2.0,16.0,4.0,1.0,0.0,0.0
8.088962516733334,20.0,2.0,3.0,4.0,3.0,3.0,35.0,Travel_Rarely,Research & Development,9.0,2.0,Life Sciences,1.0,378.0,Female,1.0,Healthcare Representative,Married,31400.0,1.0,Y,13.0,8.0,1.0,17.0,2.0,17.0,5.0,15.0
8.421539491298333,5.0,3.0,3.0,3.0,1.0,2.0,31.0,Travel_Rarely,Research & Development,21.0,3.0,Life Sciences,1.0,2108.0,Male,2.0,Laboratory Technician,Married,99800.0,1.0,Y,12.0,8.0,0.0,6.0,1.0,6.0,0.0,1.0
5.616666666666666,21.0,3.0,3.0,2.0,3.0,2.0,34.0,Travel_Rarely,Research & Development,2.0,2.0,Life Sciences,1.0,860.0,Male,2.0,Research Scientist,Married,65860.0,9.0,Y,18.0,8.0,1.0,9.0,3.0,2.0,2.0,1.0
6.284557117358055,23.0,2.0,3.0,3.0,3.0,3.0,42.0,Travel_Rarely,Sales,11.0,1.0,Technical Degree,1.0,3355.0,Male,2.0,Human Resources,Single,59400.0,7.0,Y,16.0,8.0,0.0,10.0,2.0,5.0,0.0,3.0
8.522660642570278,11.0,3.0,3.0,3.0,2.0,2.0,27.0,Travel_Rarely,Research & Development,5.0,4.0,Medical,1.0,4323.0,Male,2.0,Healthcare Representative,Married,47350.0,0.0,Y,13.0,8.0,0.0,6.0,2.0,5.0,1.0,1.0
7.410050200803056,7.0,2.0,4.0,4.0,4.0,3.0,48.0,Travel_Rarely,Research & Development,2.0,1.0,Life Sciences,1.0,712.0,Male,2.0,Research Scientist,Single,28190.0,1.0,Y,20.0,8.0,0.0,11.0,2.0,10.0,0.0,8.0
6.076227130745,13.0,2.0,3.0,4.0,3.0,3.0,24.0,Travel_Rarely,Sales,6.0,2.0,Medical,1.0,3905.0,Female,2.0,Manager,Married,20070.0,1.0,Y,12.0,8.0,0.0,1.0,2.0,1.0,0.0,0.0
7.1040551093261115,9.0,3.0,3.0,3.0,4.0,3.0,59.0,Travel_Rarely,Research & Development,3.0,4.0,Technical Degree,1.0,640.0,Male,1.0,Research Scientist,Single,40510.0,5.0,Y,16.0,8.0,3.0,13.0,3.0,6.0,0.0,5.0
8.21362672913861,14.0,3.0,3.0,3.0,4.0,4.0,43.0,Travel_Frequently,Research & Development,3.0,4.0,Life Sciences,1.0,1332.0,Male,1.0,Sales Executive,Married,24080.0,1.0,Y,12.0,8.0,1.0,25.0,3.0,25.0,4.0,12.0
6.9519890673805556,15.0,3.0,3.0,2.0,4.0,4.0,37.0,Travel_Rarely,Research & Development,8.0,1.0,Life Sciences,1.0,3147.0,Male,1.0,Sales Executive,Single,41930.0,4.0,Y,16.0,8.0,1.0,12.0,5.0,6.0,1.0,2.0
9.914447791164445,14.0,2.0,3.0,1.0,3.0,3.0,30.0,Travel_Rarely,Sales,2.0,3.0,Life Sciences,1.0,463.0,Male,2.0,Healthcare Representative,Married,40000.0,4.0,Y,12.0,8.0,0.0,7.0,5.0,5.0,0.0,1.0
6.6295515394911115,10.0,3.0,4.0,2.0,4.0,3.0,29.0,Travel_Rarely,Human Resources,8.0,3.0,Medical,1.0,80.0,Male,3.0,Sales Representative,Single,25870.0,0.0,Y,22.0,8.0,2.0,4.0,3.0,3.0,2.0,2.0
5.978026550646945,16.0,3.0,3.0,4.0,3.0,3.0,30.0,Travel_Rarely,Research & Development,11.0,4.0,Medical,1.0,4160.0,Male,2.0,Laboratory Technician,Divorced,171690.0,1.0,Y,17.0,8.0,2.0,1.0,2.0,1.0,0.0,0.0
7.61406291834,18.0,2.0,3.0,2.0,3.0,3.0,50.0,Travel_Frequently,Research & Development,4.0,2.0,Medical,1.0,1741.0,Male,4.0,Sales Representative,Married,44240.0,3.0,Y,14.0,8.0,1.0,18.0,2.0,4.0,1.0,3.0
6.526740294511111,21.0,3.0,3.0,4.0,1.0,3.0,31.0,Travel_Rarely,Research & Development,24.0,1.0,Medical,1.0,1612.0,Male,3.0,Laboratory Technician,Married,44400.0,1.0,Y,13.0,8.0,1.0,4.0,2.0,4.0,3.0,2.0
6.3247534582775,21.0,3.0,3.0,3.0,2.0,3.0,49.0,Travel_Rarely,Research & Development,7.0,3.0,Technical Degree,1.0,2267.0,Female,2.0,Sales Executive,Divorced,50940.0,3.0,Y,15.0,8.0,0.0,29.0,5.0,8.0,0.0,7.0
7.335841142346944,6.0,3.0,3.0,2.0,3.0,3.0,31.0,Travel_Rarely,Research & Development,2.0,4.0,Life Sciences,1.0,2554.0,Female,5.0,Manager,Divorced,103770.0,1.0,Y,14.0,8.0,0.0,10.0,2.0,10.0,0.0,2.0
6.872578090138056,8.0,3.0,3.0,1.0,1.0,4.0,33.0,Travel_Rarely,Sales,1.0,3.0,Life Sciences,1.0,2919.0,Male,2.0,Manager,Married,51470.0,7.0,Y,11.0,8.0,0.0,13.0,2.0,9.0,1.0,7.0
6.9926639892902775,10.0,3.0,3.0,3.0,1.0,3.0,19.0,Travel_Rarely,Research & Development,23.0,4.0,Life Sciences,1.0,596.0,Male,2.0,Laboratory Technician,Single,191970.0,1.0,Y,12.0,8.0,0.0,1.0,2.0,1.0,0.0,0.0
10.262244533690279,3.0,2.0,3.0,3.0,4.0,4.0,40.0,Travel_Rarely,Research & Development,23.0,3.0,Medical,1.0,4356.0,Female,1.0,Laboratory Technician,Married,45020.0,8.0,Y,12.0,8.0,2.0,15.0,0.0,7.0,3.0,7.0
6.832400713966944,22.0,3.0,3.0,4.0,2.0,2.0,51.0,Travel_Rarely,Research & Development,4.0,1.0,Medical,1.0,2184.0,Female,3.0,Manufacturing Director,Single,40280.0,3.0,Y,14.0,8.0,0.0,29.0,3.0,5.0,0.0,3.0
7.800978357875834,9.0,1.0,3.0,4.0,4.0,3.0,43.0,Travel_Rarely,Research & Development,25.0,4.0,Life Sciences,1.0,959.0,Male,2.0,Sales Executive,Married,22200.0,1.0,Y,11.0,8.0,0.0,10.0,2.0,10.0,8.0,8.0
6.465042391789167,16.0,2.0,3.0,3.0,3.0,3.0,39.0,Travel_Rarely,Sales,3.0,4.0,Marketing,1.0,2497.0,Female,2.0,Laboratory Technician,Single,26100.0,7.0,Y,12.0,8.0,0.0,9.0,2.0,4.0,2.0,2.0
6.405162873716945,11.0,3.0,3.0,3.0,4.0,4.0,37.0,Travel_Rarely,Research & Development,1.0,3.0,Life Sciences,1.0,2956.0,Male,2.0,Healthcare Representative,Married,53460.0,4.0,Y,11.0,8.0,0.0,7.0,2.0,5.0,0.0,1.0
9.455095939312777,14.0,3.0,3.0,4.0,3.0,2.0,39.0,Travel_Rarely,Research & Development,1.0,1.0,Medical,1.0,3010.0,Female,1.0,Laboratory Technician,Married,42840.0,4.0,Y,17.0,8.0,1.0,12.0,0.0,1.0,0.0,0.0
10.034975457385,8.0,4.0,3.0,3.0,4.0,3.0,31.0,Travel_Rarely,Sales,2.0,5.0,Life Sciences,1.0,2863.0,Male,2.0,Sales Representative,Married,27280.0,8.0,Y,11.0,8.0,0.0,7.0,3.0,4.0,0.0,2.0
8.738227353859722,15.0,3.0,3.0,3.0,2.0,3.0,27.0,Non-Travel,Research & Development,2.0,3.0,Life Sciences,1.0,3014.0,Male,1.0,Research Director,Married,168230.0,0.0,Y,17.0,8.0,0.0,6.0,3.0,5.0,1.0,4.0
9.308866577420556,8.0,3.0,3.0,4.0,1.0,3.0,50.0,Travel_Rarely,Research & Development,17.0,3.0,Medical,1.0,4144.0,Male,1.0,Research Scientist,Divorced,173280.0,4.0,Y,15.0,8.0,2.0,20.0,1.0,3.0,2.0,0.0
5.5396095493083335,23.0,2.0,3.0,2.0,1.0,1.0,31.0,Travel_Rarely,Research & Development,10.0,4.0,Life Sciences,1.0,3077.0,Male,3.0,Sales Executive,Married,21870.0,1.0,Y,15.0,8.0,1.0,13.0,2.0,13.0,3.0,12.0
10.24720883534111,2.0,3.0,3.0,3.0,4.0,2.0,36.0,Travel_Rarely,Research & Development,26.0,4.0,Medical,1.0,3347.0,Male,1.0,Laboratory Technician,Married,84740.0,0.0,Y,14.0,8.0,0.0,17.0,3.0,16.0,4.0,11.0
8.600741856313888,14.0,3.0,4.0,1.0,4.0,2.0,34.0,Non-Travel,Research & Development,7.0,3.0,Life Sciences,1.0,121.0,Male,1.0,Sales Representative,Single,56170.0,8.0,Y,25.0,8.0,1.0,9.0,3.0,5.0,0.0,4.0
6.474336233824166,9.0,3.0,3.0,4.0,1.0,3.0,30.0,Travel_Rarely,Research & Development,1.0,3.0,Medical,1.0,4298.0,Female,3.0,Sales Executive,Divorced,103060.0,5.0,Y,13.0,8.0,0.0,8.0,5.0,3.0,2.0,2.0
6.930098170459445,9.0,4.0,3.0,1.0,4.0,3.0,51.0,Travel_Frequently,Research & Development,6.0,3.0,Life Sciences,1.0,1349.0,Female,1.0,Manager,Single,15690.0,2.0,Y,11.0,8.0,0.0,18.0,2.0,4.0,0.0,3.0
7.023054439981944,11.0,2.0,3.0,3.0,4.0,3.0,40.0,Travel_Rarely,Research & Development,2.0,3.0,Life Sciences,1.0,2926.0,Male,1.0,Manufacturing Director,Divorced,27180.0,1.0,Y,14.0,8.0,1.0,9.0,4.0,9.0,4.0,7.0
5.719487951807222,14.0,3.0,3.0,3.0,4.0,3.0,39.0,Travel_Frequently,Research & Development,19.0,4.0,Medical,1.0,1539.0,Female,1.0,Research Scientist,Married,20620.0,1.0,Y,13.0,8.0,0.0,21.0,4.0,21.0,13.0,3.0
9.734163319946388,2.0,4.0,3.0,3.0,1.0,4.0,31.0,Non-Travel,Sales,23.0,1.0,Medical,1.0,1125.0,Male,1.0,Sales Executive,Divorced,38670.0,1.0,Y,11.0,8.0,1.0,4.0,4.0,4.0,2.0,3.0
6.607061579651667,15.0,2.0,3.0,2.0,2.0,2.0,35.0,Travel_Rarely,Sales,7.0,4.0,Life Sciences,1.0,2959.0,Male,1.0,Sales Representative,Divorced,24380.0,7.0,Y,16.0,8.0,0.0,10.0,5.0,7.0,6.0,2.0
6.029294957608055,10.0,3.0,3.0,4.0,1.0,3.0,36.0,Travel_Rarely,Research & Development,2.0,2.0,Medical,1.0,2396.0,Female,2.0,Healthcare Representative,Divorced,114160.0,6.0,Y,16.0,8.0,0.0,13.0,2.0,5.0,0.0,4.0
8.339129852744167,8.0,3.0,3.0,3.0,4.0,1.0,31.0,Travel_Rarely,Sales,16.0,4.0,Marketing,1.0,2995.0,Female,2.0,Research Scientist,Divorced,28040.0,0.0,Y,19.0,8.0,2.0,3.0,0.0,2.0,2.0,2.0
8.335877956269444,11.0,3.0,3.0,2.0,4.0,2.0,43.0,Travel_Rarely,Research & Development,10.0,5.0,Technical Degree,1.0,1702.0,Female,2.0,Sales Executive,Divorced,26830.0,4.0,Y,11.0,8.0,0.0,21.0,3.0,1.0,0.0,0.0
7.415189647478611,18.0,2.0,3.0,3.0,3.0,3.0,32.0,Travel_Rarely,Research & Development,3.0,1.0,Medical,1.0,343.0,Male,2.0,Manufacturing Director,Married,171810.0,1.0,Y,14.0,8.0,0.0,14.0,2.0,14.0,6.0,8.0
10.852452030343333,2.0,3.0,4.0,1.0,4.0,4.0,29.0,Travel_Rarely,Research & Development,9.0,4.0,Medical,1.0,4125.0,Male,2.0,Sales Representative,Married,29960.0,9.0,Y,25.0,8.0,0.0,4.0,4.0,2.0,2.0,2.0
6.849865015617778,21.0,3.0,3.0,3.0,4.0,3.0,42.0,Travel_Rarely,Research & Development,28.0,4.0,Life Sciences,1.0,3171.0,Female,2.0,Manufacturing Director,Married,26450.0,1.0,Y,15.0,8.0,0.0,10.0,5.0,10.0,2.0,2.0
5.854330655956945,14.0,2.0,3.0,3.0,1.0,3.0,28.0,Travel_Rarely,Research & Development,7.0,3.0,Medical,1.0,3087.0,Male,3.0,Healthcare Representative,Divorced,119570.0,1.0,Y,13.0,8.0,0.0,10.0,2.0,10.0,1.0,8.0
7.815647032574722,9.0,3.0,3.0,4.0,3.0,3.0,55.0,Travel_Rarely,Research & Development,7.0,3.0,Medical,1.0,4218.0,Male,3.0,Research Scientist,Divorced,22720.0,2.0,Y,17.0,8.0,1.0,21.0,2.0,5.0,0.0,2.0
10.026699018295277,2.0,3.0,3.0,2.0,4.0,3.0,37.0,Travel_Frequently,Sales,2.0,4.0,Life Sciences,1.0,4375.0,Male,2.0,Laboratory Technician,Divorced,52380.0,1.0,Y,15.0,8.0,1.0,10.0,5.0,10.0,0.0,7.0
6.180560017849166,17.0,3.0,3.0,4.0,4.0,2.0,36.0,Travel_Rarely,Research & Development,4.0,2.0,Life Sciences,1.0,3456.0,Female,2.0,Human Resources,Single,44780.0,0.0,Y,18.0,8.0,1.0,15.0,3.0,14.0,7.0,8.0
7.2856135653725,8.0,3.0,3.0,4.0,2.0,3.0,32.0,Travel_Rarely,Sales,1.0,3.0,Life Sciences,1.0,948.0,Male,2.0,Research Scientist,Single,27430.0,1.0,Y,19.0,8.0,1.0,1.0,2.0,1.0,0.0,0.0
6.996695671575,10.0,3.0,3.0,3.0,3.0,2.0,38.0,Travel_Rarely,Research & Development,5.0,3.0,Technical Degree,1.0,1997.0,Male,1.0,Sales Executive,Married,63490.0,2.0,Y,11.0,8.0,0.0,20.0,3.0,19.0,1.0,9.0
6.900842257920556,6.0,2.0,3.0,3.0,2.0,3.0,32.0,Non-Travel,Sales,18.0,3.0,Marketing,1.0,3365.0,Male,1.0,Laboratory Technician,Married,23890.0,6.0,Y,12.0,8.0,1.0,5.0,4.0,3.0,0.0,2.0
5.8991354306111115,15.0,2.0,3.0,2.0,3.0,2.0,36.0,Travel_Rarely,Research & Development,22.0,4.0,Life Sciences,1.0,1196.0,Male,1.0,Healthcare Representative,Married,29500.0,4.0,Y,14.0,8.0,0.0,8.0,1.0,6.0,0.0,0.0
6.514453369031667,20.0,2.0,3.0,4.0,2.0,3.0,29.0,Travel_Rarely,Sales,20.0,3.0,Marketing,1.0,298.0,Female,2.0,Manager,Divorced,29260.0,1.0,Y,15.0,8.0,1.0,2.0,3.0,2.0,2.0,2.0
6.704921909861667,13.0,4.0,3.0,4.0,2.0,3.0,35.0,Travel_Rarely,Research & Development,1.0,3.0,Life Sciences,1.0,3330.0,Male,3.0,Healthcare Representative,Married,167920.0,3.0,Y,12.0,8.0,1.0,16.0,3.0,13.0,4.0,8.0
6.2492090584558335,6.0,2.0,3.0,3.0,4.0,3.0,55.0,Travel_Rarely,Research & Development,11.0,1.0,Medical,1.0,3799.0,Female,1.0,Laboratory Technician,Married,26930.0,1.0,Y,18.0,8.0,0.0,36.0,6.0,36.0,2.0,13.0
6.073225122713056,15.0,3.0,3.0,4.0,1.0,3.0,40.0,Travel_Rarely,Research & Development,1.0,4.0,Life Sciences,1.0,3815.0,Male,2.0,Laboratory Technician,Married,69320.0,1.0,Y,13.0,8.0,0.0,5.0,5.0,5.0,1.0,2.0
7.6112918340025,11.0,2.0,3.0,3.0,3.0,3.0,30.0,Non-Travel,Research & Development,17.0,4.0,Life Sciences,1.0,4364.0,Male,2.0,Healthcare Representative,Single,64300.0,1.0,Y,12.0,8.0,1.0,12.0,2.0,11.0,5.0,8.0
5.820603525211944,7.0,3.0,3.0,1.0,3.0,2.0,36.0,Travel_Rarely,Research & Development,2.0,2.0,Technical Degree,1.0,2412.0,Male,3.0,Sales Executive,Married,199730.0,6.0,Y,12.0,8.0,0.0,10.0,2.0,3.0,0.0,2.0
6.025345827755277,22.0,2.0,3.0,3.0,3.0,3.0,31.0,Travel_Frequently,Research & Development,2.0,1.0,Life Sciences,1.0,68.0,Female,1.0,Manager,Married,97130.0,1.0,Y,17.0,8.0,0.0,10.0,5.0,10.0,8.0,9.0
9.242141900936945,9.0,3.0,3.0,1.0,3.0,3.0,58.0,Travel_Frequently,Research & Development,10.0,4.0,Technical Degree,1.0,1053.0,Female,1.0,Sales Representative,Married,29360.0,2.0,Y,13.0,8.0,1.0,23.0,3.0,2.0,2.0,2.0
6.075343596608611,13.0,1.0,3.0,3.0,3.0,3.0,50.0,Travel_Rarely,Research & Development,8.0,4.0,Life Sciences,1.0,331.0,Male,2.0,Sales Executive,Married,49410.0,5.0,Y,11.0,8.0,1.0,30.0,3.0,4.0,0.0,3.0
6.663478357875833,12.0,3.0,3.0,2.0,2.0,3.0,40.0,Travel_Frequently,Research & Development,26.0,4.0,Medical,1.0,4303.0,Male,2.0,Manufacturing Director,Divorced,54400.0,1.0,Y,12.0,8.0,1.0,20.0,2.0,20.0,2.0,13.0
6.228564257028055,10.0,3.0,3.0,3.0,3.0,2.0,42.0,Non-Travel,Research & Development,11.0,3.0,Medical,1.0,4003.0,Male,1.0,Manager,Married,178560.0,3.0,Y,18.0,8.0,0.0,10.0,2.0,6.0,3.0,3.0
10.074638554216667,10.0,4.0,3.0,3.0,2.0,3.0,32.0,Travel_Rarely,Research & Development,1.0,3.0,Life Sciences,1.0,62.0,Male,3.0,Research Scientist,Married,26620.0,1.0,Y,11.0,8.0,1.0,13.0,6.0,13.0,11.0,9.0
7.153528558678889,21.0,1.0,3.0,2.0,2.0,1.0,41.0,Travel_Rarely,Research & Development,3.0,3.0,Life Sciences,1.0,2507.0,Male,3.0,Research Scientist,Single,35970.0,3.0,Y,13.0,8.0,1.0,11.0,2.0,3.0,1.0,2.0
6.6587059348502775,22.0,1.0,4.0,4.0,4.0,3.0,36.0,Non-Travel,Human Resources,28.0,3.0,Human Resources,1.0,3041.0,Male,2.0,Laboratory Technician,Single,24320.0,4.0,Y,22.0,8.0,0.0,7.0,4.0,1.0,0.0,0.0
7.2128168228466665,7.0,3.0,3.0,2.0,4.0,2.0,33.0,Travel_Frequently,Sales,4.0,2.0,Life Sciences,1.0,71.0,Male,4.0,Research Scientist,Single,47880.0,3.0,Y,11.0,8.0,1.0,9.0,0.0,7.0,0.0,1.0
6.663051093261666,8.0,3.0,3.0,2.0,2.0,2.0,37.0,Travel_Rarely,Research & Development,1.0,4.0,Technical Degree,1.0,3155.0,Female,5.0,Research Scientist,Married,39440.0,6.0,Y,11.0,8.0,2.0,8.0,3.0,6.0,4.0,3.0
6.637930611334166,16.0,2.0,3.0,2.0,4.0,2.0,34.0,Travel_Rarely,Sales,6.0,4.0,Marketing,1.0,1970.0,Male,2.0,Research Director,Divorced,96130.0,0.0,Y,12.0,8.0,1.0,16.0,5.0,15.0,0.0,9.0
